,Review,date,Location,Language,positive_score,negative_score,polarity_score
965,"['travel', 'lot', 'business', 'have', 'fairly', 'high', 'tolerance', 'this', 'a', 'big', 'disappointment', 'staff', 'service', 'great', 'room', 'seen', 'better', 'days', 'shower', 't', 'work', 'had', 'wait', 'maintenance', 'fix', 'only', 'dry', 'with', 'towels', 'were', 'completely', 'threadbare', 'felt', 'like', 'cardboard', 'also', 'the', 'noisiest', 'part', 'nyc', 've', 'ever', 'stayed', 'right', 'next', 'police', 'station', 'food', 'restaurant', 'also', 'terrible', 'beuno', 'read', 'read', 'less']",2019-05-16,,en,6,2,4
966,"['third', 'time', 'staying', 'within', 'two', 'months', 'thing', 'went', 'back', 'it', 'was', '20', 'dollars', 'cheapers', 'marriot', 'hotel', 'across', 'street', 'course', 'receptionists', 'bothered', 'inform', 'information', 'breakfast', 'wifi', 'checking', 'outtime', 'call', 'front', 'desk', 'find', 'evertthing', 'two', 'times', 'complained', 'stinky', 'smell', 'of', 'rooms', 'time', 'were', 'bed', 'bugs', 'me', 'my', 'friend', 'got', 'bitten', 'several', 'areas', 'within', 'one', 'night', 'counted', 'than', '10', 'bites', 'my', 'friend', 'also', 'had', 'same', 'marks', 'i', 'i', 'didnt', 'bother', 'inform', 'complain', 'becuase', 'i', 'know', 'fact', 'this', 'hotel', 'wont', 'changed', 'i', 'rather', 'pay', 'extra', 'money', 'go', 'marriot', 'hotel', 'across', 'the', 'street', 'they', 'comfortable', 'beds', 'nice', 'smell', 'clean', 'rooms', 'what', 'decent', 'hotel', 'suppose', 'have', 'this', 'hotel', 'doesnt', 'thanks', 'the', 'experience', 'i', 'wont', 'never', 'go', 'bacm', 'i', 'tell', 'my', 'friends', 'to', 'visit', 'this', 'hotel', 'ever', 'read', 'read', 'less']",2019-05-16,,en,4,7,-3
967,"['staff', 'very', 'accommodating', 'fun', 'let', 'keep', 'car', 'parked', 'even', 'checked', 'so', 'i', 'could', 'go', 'disneyland', 'read', 'read', 'less']",2019-05-16,,en,1,0,1
968,"['are', 'vending', 'machines', 'little', 'room', 'parking', 'people', 'literally', 'park', 'curb', 'the', 'beds', 'unbearably', 'uncomfortable', 'the', 'bathroom', 'tiny', 'was', 'microwave', 'the', 'room', 'since', 'were', 'vending', 'machines', 'had', 'eat', 'cold', 'food', 'seriously', 'need', 'do', 'major', 'upgrades', 'to', 'this', 'property', 'read', 'read', 'less']",2019-05-16,,en,0,2,-2
969,"['was', '1950', 'style', 'motel', 'needed', 'repair', 'did', 'syay', 'and', 'would', 'like', 'money', 'back', 'stayed', 'a', 'nearby', 'hilton', 'doubletree', '109', 'taxes', 'was', 'nice', 'read', 'read', 'less']",2019-05-15,,en,2,0,2
970,"['great', 'location', 'wish', 'coffee', 'pot', 'the', 'room', 'wifi', 'was', 'iffy', 'read', 'read', 'less']",2019-05-15,,en,1,0,1
971,"['oven', 'bellboy', 'water', 'kettle', 'hopeless', 'hotel', 'family', 'small', 'bathrooms', 'hidden', 'charges', 'read', 'read', 'less']",2019-05-15,San Francisco,en,0,1,-1
972,"['hat', 'gefallen', 'gute', 'lage', 'zimmermädchen', 'freundlich', 'hat', 'nicht', 'gefallen', 'dreckige', 'vorhänge', 'die', 'selbst', 'auf', 'bitten', 'der', 'rezeption', 'nicht', 'gewechselt', 'wurden', 'schimmel', 'im', 'bad', 'read', 'read', 'less']",2019-05-15,,de,0,2,-2
973,"['location', 'activities', 'planned', 'excellent', 'very', 'historical', 'place', 'has', 'the', 'modern', 'touches', 'read', 'read', 'less']",2019-05-15,Los Angeles,en,2,0,2
974,"['were', 'basically', 'separated', 'actual', 'hotel', 'bathroom', 'extremely', 'dirty', 'told', 'front', 'desk', 'said', 'oh', 'sorry', 'i', 'clean', 'dam', 'thing', 'no', 'clock', 'the', 'room', 'we', 'use', 'phones', 'an', 'alarm', 'the', 'bus', 't', 'bring', 'us', 'back', 'the', 'park', 'saturday', 'the', 'hotel', 'it', 'dropped', 'us', 'at', 'downtown', 'disney', 'we', 'had', 'to', 'walk', 'back', 'to', 'the', 'hotel', 'there', 'read', 'read', 'less']",2019-05-15,,en,1,3,-2
975,"['advertised', 'disney', 'certified', 'resort', 'all', 'perks', 'felt', 'like', 'little', 'brother', 'disney', 'resort', 'shuttle', 'service', 't', 'easy', 'convenient', 'coach', 'buses', 'disney', 'busses', 'dropped', 'far', 'park', 'entrances', 'ttc', 'magic', 'kingdom', 'you', 'to', 'take', 'boat', 'monorail', 'pick', 'not', 'clearly', 'marked', 'was', 'confusing', 'parking', 'was', 'also', 'a', 'joke', 'could', 'park', 'one', 'side', 'the', 'building', 'i', 'to', 'make', 'the', 'long', 'walk', 'all', 'luggage', 'the', 'pouring', 'rain', 'holding', 'a', 'sleeping', 'kid', 'not', 'let', 'parking', 'both', 'sides', 'read', 'read', 'less']",2019-05-15,,en,5,2,3
976,"['service', 'great', 'room', 'lacked', 'essential', 'items', 'like', 'tv', 'remote', 'usb', 'ports', 'ac', 'a', 'old', 'motel', 'style', 'unit', 'roared', 'activated', 'could', 'sleep', 'bathroom', 'no', 'natural', 'light', 'one', 'the', 'two', 'vanity', 'bulbs', 'out', 'making', 'it', 'pretty', 'dark', 'use', 'the', 'heat', 'light', 'to', 'see', 'reset', 'every', 'minutes', 'read', 'read', 'less']",2019-05-15,,en,3,3,0
977,"['entire', 'stay', 'brought', 'a', 'grinding', 'halt', 'the', 'infestation', 'bed', 'bugs', 'occurred', 'are', 'still', 'suffering', 'bites', 'rashes', 'read', 'read', 'less']",2019-05-15,,en,0,2,-2
978,"['great', 'location', 'read', 'read', 'less']",2019-05-15,,en,1,0,1
979,"['das', 'zimmer', 'war', 'ordnung', 'alles', 'man', 'braucht', 'war', 'vorhanden', 'das', 'personal', 'war', 'sehr', 'freundlich', 'und', 'hilfsbereit', 'read', 'read', 'less']",2019-05-15,,de,0,0,0
980,"['todo', 'estuvo', 'perfecto', 'muy', 'bueno', 'read', 'read', 'less']",2019-05-15,,es,0,0,0
981,"['staff', 'so', 'kind', 'wonderful', 'read', 'read', 'less']",2019-05-15,,en,1,0,1
982,"['staff', 'wonderful', 'very', 'accommodating', 'had', 'late', 'flight', 'the', 'let', 'us', 'late', 'checkout', 'allowed', 'us', 'leave', 'rather', 'large', 'bus', 'parked', 'the', 'car', 'park', 'late', 'read', 'read', 'less']",2019-05-15,CALOUNDRA,en,1,0,1
983,"['always', 'reliable', 'pleasant', 'property', 'near', 'airport', 'read', 'read', 'less']",2019-05-15,,en,2,0,2
984,"['property', 'needs', 'updating', 'bathrooms', 'need', 'be', 'enlargened', 'overall', 'room', 'outdated', 'read', 'read', 'less']",2019-05-15,,en,0,0,0
985,"['pool', 'looks', 'indeed', 'nice', 'in', 'pictures', 'about', 'rooms', 'very', 'old', 'not', 'well', 'taken', 'care', 'the', 'laptop', 'sized', 'safe', 'takes', 'netbook', 'maximum', 'was', 'accidentally', 'given', 'wrong', 'room', 'object', 'a', 'hard', 'time', 'to', 'get', 'i', 'actually', 'ordered', 'finally', 'couldn', 'give', 'the', 'luxury', 'room', 'i', 'ordered', 'the', 'facility', 'pretty', 'run', 'at', 'least', 'two', 'the', 'rooms', 'broken', 'fronts', 'that', 'are', 'fixed', 'plywood', 'read', 'read', 'less']",2019-05-14,,en,5,4,1
986,"['good', 'hotel', 'friendly', 'helpful', 'staff', 'rooms', 'o', 'k', 'read', 'read', 'less']",2019-05-14,Frankfurt,en,3,0,3
987,"['great', 'location', 'clean', 'hotel', 'very', 'helpful', 'friendly', 'staff', 'read', 'read', 'less']",2019-05-14,Manchester,en,4,0,4
988,"['lobby', 'nice', 'rooms', 'very', 'small', 'upgrade', 'not', 'seem', 'like', 'upgrade', 'all', 'room', 'tiny', 'read', 'read', 'less']",2019-05-14,,en,2,0,2
989,"['der', 'historische', 'charme', 'des', 'gebäudes', 'hat', 'uns', 'sehr', 'gefallen', 'read', 'read', 'less']",2019-05-14,,de,0,0,0
990,"['location', 'good', 'add', 'fee', 'be', 'included', 'the', 'quoted', 'cost', 'read', 'read', 'less']",2019-05-14,Edmonton,en,1,0,1
991,"['zentrale', 'lage', 'und', 'guter', 'service', 'fussläufig', 'alles', 'dicht', 'bei', 'read', 'read', 'less']",2019-05-14,,de,0,0,0
992,"['our', 'second', 'family', 'stay', 'we', 'always', 'come', 'back', 'of', 'prizimity', 'disney', 'springs', 'the', 'pool', 'area', 'matresses', 'need', 'update', 'read', 'read', 'less']",2019-05-14,,en,0,0,0
993,"['t', 'stay', 'the', 'room', 'much', 'the', 'hotel', 'very', 'nice', 'clean', 'comfortable', 'staff', 'friendly', 'helpful', 'read', 'read', 'less']",2019-05-14,,en,5,0,5
994,"['did', 'see', 'issues', 'property', 'clean', 'orderly', 'read', 'read', 'less']",2019-05-14,,en,2,1,1
995,"['staff', 'reception', 'amazing', 'room', 'spotless', 'comfortable', 'nice', 'property', 'will', 'stay', 'again', 'read', 'read', 'less']",2019-05-14,,en,4,0,4
996,"['stayed', 'kinge', 'suite', 'nice', 'overall', 'ac', 'unit', 'may', 'have', 'functioning', 'properly', 'read', 'read', 'less']",2019-05-14,,en,2,0,2
997,"['was', 'exceptionally', 'clean', 'orderly', 'staff', 'extremely', 'courteous', 'helpful', 'only', 'thing', 'this', 'due', 'the', 'environmental', 'conditions', 'certain', 'aspects', 'the', 'outside', 'worn', 'need', 'refresh', 'paint', 'job', 'read', 'read', 'less']",2019-05-14,Miami,en,6,1,5
998,"['love', 'staff', 'room', 'great', 'bathroom', 'bit', 'small', 'sliding', 'door', 'not', 'open', 'requested', 'to', 'fix', 'not', 'beautiful', 'place', 'parking', 'great', 'pool', 'recreation', 'area', 'fantastic', 'everything', 'was', 'near', 'would', 'it', 'read', 'read', 'less']",2019-05-14,,en,5,0,5
999,"['was', 'nice', 'had', 'ask', 'pool', 'towels', 'every', 'time', 'we', 'get', 'very', 'fast', 'read', 'read', 'less']",2019-05-14,,en,2,0,2
1000,"['everything', 'nice', 'only', 'one', 'hot', 'tub', 'being', 'there', 'for', '3', 'days', 'pool', 'area', 'packed', 'read', 'read', 'less']",2019-05-14,Miami,en,2,0,2
1001,"['rooms', 'small', 'great', 'area', 'read', 'read', 'less']",2019-05-14,Fort Lauderdale,en,1,0,1
1002,"['disgusting', 'rooms', 'read', 'read', 'less']",2019-05-14,,en,0,1,-1
1003,"['older', 'hotel', 'rooms', 'clean', 'pool', 'great', 'kids', 'a', 'ball', 'read', 'read', 'less']",2019-05-14,,en,2,0,2
1004,"['clean', 'everything', 'just', 'the', 'pictures', 'describe', 'read', 'read', 'less']",2019-05-14,,en,1,0,1
1005,"['property', 'a', 'great', 'location', 'close', 'restaurants', 'theme', 'parks', 'staff', 'very', 'friendly', 'read', 'read', 'less']",2019-05-14,,en,2,0,2
1006,"['staff', 'great', 'there', 'no', 'microwave', 'the', 'room', 'building', 'the', 'fridge', 't', 'cook', 'well', 'read', 'read', 'less']",2019-05-14,,en,2,0,2
1007,"['room', 'very', 'clean', 'had', 'great', 'view', 'able', 'check', 'before', 'initial', 'check', 'time', 'that', 'a', 'plus', 'pool', 'amenities', 'were', 'spectacular', 'read', 'read', 'less']",2019-05-13,Denver,en,3,0,3
1008,"['everything', 'great', 'clean', 'except', 'floors', 'dirty', 'go', 'bj', 'bbq', 'next', 'door', 'read', 'read', 'less']",2019-05-13,,en,2,1,1
1009,"['like', 'lack', 'costumer', 'service', 'front', 'desk', 'recepcionists', 'check', 'stand', 'front', 'the', 'recepcionists', 'ignored', 'finished', 'talking', 'coworker', 'disnt', 'even', 'welcome', 'after', 'checking', 'she', 'gave', 'the', 'map', 'my', 'room', 'did', 'say', 'word', 'had', 'ask', 'was', 'if', 'could', 'go', 'next', 'day', 'went', 'ask', 'a', 'toothbrush', 'and', 'same', 'case', 'the', 'morning', 'receptionist', 'was', 'alone', 'occupied', 'something', 'the', 'computer', 'stand', 'behind', 'she', 'notice', 'but', 'looked', 'like', 'i', 'was', 'invisble', 'i', 'aproached', 'her', 'and', 'say', 'good', 'morning', 'may', 'a', 'tooth', 'brush', 'please', 'i', 'have', 'worked', 'hotelsand', 'is', 'not', 'the', 'trainning', 'get', 'read', 'read', 'less']",2019-05-13,,en,5,1,4
1010,"['飯店整體物超所值', '折價時一晚約100美金', '房間乾淨又舒適', '冷氣夠強', '房間內部照明稍微暗', '飯店附設的餐廳非常好吃', '唯一的缺點是當有人在走廊講話的時候房間內會聽得非常清楚', '很怕半夜有人在走廊上講電話', 'read', 'read', 'less']",2019-05-13,ROC,zh-tw,0,0,0
1011,"['loved', 'location', 'easy', 'check', 'and', 'check', 'read', 'read', 'less']",2019-05-13,"Wichita, ks",en,2,0,2
1012,"['comfortable', 'great', 'area', 'quick', 'check', 'and', 'nice', 'staff', 'read', 'read', 'less']",2019-05-13,,en,3,0,3
1013,"['rooms', 'over', 'used', 'seen', 'many', '7', 'people', 'room', 'actually', 'states', 'they', 'have', 'extra', 'guest', 'will', 'charged', '20', 'per', 'person', 'fins', 'rollout', 'bed', 'tried', 'calling', 'front', 'desk', 'got', 'a', 'auto', 'busy', 'signal', 'fire', 'cabin', 'monoxide', 'device', 'went', 'on', '3', 'occasions', 'called', 'wake', 'service', 'sounded', 'sleeping', 'report', 'it', 'he', 'said', 'he', 'would', 'send', 'security', '45', 'minutes', 'later', 'still', 'one', 'came', 'investigate', 'called', 'back', 'on', 'wake', 'prompt', 'i', 'got', 'a', 'very', 'intense', 'apology', 'she', 'would', 'send', 'one', 'but', 'alarm', 'stopped', 'i', 'not', 'want', 'wait', 'longer', 'someone', 'come', 'with', 'eta', 'available', 'read', 'read', 'less']",2019-05-13,,en,2,2,0
1014,"['location', 'great', 'lobby', 'nice', 'rooms', 'need', 'update', 'freshen', 'look', 'read', 'read', 'less']",2019-05-13,,en,2,0,2
1015,"['can', 'beat', 'location', 'super', 'close', 'parks', 'disney', 'springs', 'buses', 'great', 'staff', 'had', 'issues', 'our', 'keys', 'neighbors', 'the', 'staff', 'so', 'responsive', 'cordial', 'everytime', 'had', 'reach', 'just', 'beware', 'some', 'these', 'promotional', 'photos', 'feature', 'the', 'lobby', 'rooms', 'the', 'main', 'building', 'there', 'no', 'guarantee', 'you', 'wont', 'end', 'in', 'the', 'wings', 'instead', 'the', 'slightly', 'outdated', 'units', 'they', 'still', 'decent', 'just', 'manage', 'expectations', 'you', 'actually', 'get', 'the', 'property', 'plus', 'you', 're', 'just', 'visiting', 'using', 'rooms', 'sleep', 'it', 's', 'great', 'place', 'to', 'stay', 'read', 'read', 'less']",2019-05-13,Los Angeles,en,6,2,4
1016,"['quiet', 'area', 'great', 'comfortable', 'beds', 'great', 'toiletries', 'well', 'was', 'for', 'business', 'read', 'read', 'less']",2019-05-13,Reno,en,5,0,5
1017,"['located', 'right', 'the', 'freeway', 'very', 'convenient', 'complaint', 'i', 'wished', 'served', 'breakfast', 'read', 'read', 'less']",2019-05-13,,en,2,1,1
1018,"['great', 'staff', 'clean', 'hotel', 'great', 'location', 'walking', 'distance', 'park', 'next', 'door', 'plenty', 'good', 'food', 'options', 'starbucks', 'cvs', 'across', 'the', 'street', 'love', 'read', 'read', 'less']",2019-05-13,"san diego, ca.",en,5,0,5
1019,"['fantastic', 'staff', 'beyond', 'words', 'how', 'friendly', 'were', 'was', 'trip', 'disneyland', 'stayed', '5', 'days', 'location', 'nice', 'restaurants', 'easy', 'walking', 'distance', 'the', 'parks', 'the', 'staff', 'though', 'deserve', 'raise', 'are', 'beyond', 'friendly', 'helpful', 'read', 'read', 'less']",2019-05-13,,en,6,0,6
1020,"['arrived', 'around', '10', '00am', 'our', 'room', 'ready', 'awesome', 'got', 'park', 'walk', 'disneyland', 'blocks', 'very', 'convenient', 'asked', 'a', 'late', 'check', 'got', 'it', 'so', 'score', 'everybody', 'super', 'friendly', 'and', 'helpful', 'even', 'got', 'a', 'little', 'mother', 'day', 'goodie', 'bag', 'read', 'read', 'less']",2019-05-13,,en,6,0,6
1021,"['staying', 'hotel', 'room', 'hot', 'water', 'just', 'a', 'overall', 'bad', 'thing', 'me', 'can', 'vacation', 'hot', 'showers', 'had', 'clean', 'up', 'sink', 'still', 't', 'hot', 'water', 'even', 'speaking', 'someone', 'the', 'front', 'desk', 'no', 'one', 'ever', 'cared', 'fix', 'the', 'issue', 've', 'learned', 'lesson', 'no', 'wyndham', 'hotels', 'me', 'read', 'more', 'read', 'less']",2019-05-13,,en,4,3,1
1022,"['good', 'price', 'no', 'point', 'resort', 'for', '120', 'night', 'be', 'close', 'all', 'the', 'parks', 'a', 'good', 'deal', 'read', 'read', 'less']",2019-05-13,Jacksonville,en,2,0,2
1023,"['dirty', 'lots', 'bugs', 'room', 'door', 'occasionally', 'goes', 'haywire', 'pool', 'dirty', 'shuttle', 'car', 'a', 'bunch', 'dirty', 'napkins', 'litered', 'floor', 'read', 'read', 'less']",2019-05-12,,en,0,5,-5
1024,"['is', 'usually', 'stay', 'work', 'nyc', 've', 'never', 'an', 'issue', 'room', 'apart', 'my', 'recent', 'stay', 'room', 'small', 'could', 'barely', 'lay', 'my', 'suitcase', 'flat', 'open', 'for', 'ten', 'days', 'so', 'i', 'needed', 'space', 'work', 'linda', 'was', 'incredibly', 'helpful', 'i', 'appreciate', 'extra', 'mile', 'went', 'get', 'a', 'slightly', 'bigger', 'room', 'was', 'perfect', 'i', 'wish', 'the', 'room', 'a', 'coffee', 'maker', 'other', 'that', 'i', 'love', 'staying', 'the', 'location', 't', 'get', 'much', 'better', 'the', 'rooms', 'nice', 'considering', 's', 'nyc', 'read', 'read', 'less']",2019-05-12,,en,9,1,8
1025,"['although', 'understand', 'they', 'check', 'room', 'keys', 'being', 'allowed', 'elevators', 'found', 'highly', 'annoying', 'process', 'could', 'effectively', 'done', 'the', 'room', 'cracks', 'the', 'bathroom', 'door', 'the', 'building', 'old', 'historic', 'that', 'expected', 'read', 'more', 'read', 'less']",2019-05-12,,en,1,2,-1
1026,"['good', 'location', 'hotel', 'room', 'art', 'deco', 'stylish', 'restaurant', 'hotel', 'good', 'food', 'prices', 'bathroom', 'could', 'with', 'updating', 'bit', 'read', 'read', 'less']",2019-05-12,,en,3,0,3
1027,"['alles', 'war', 'wie', 'es', 'war', 'super', 'würde', 'dieses', 'hotel', 'immer', 'wieder', 'buchen', 'read', 'read', 'less']",2019-05-12,,de,1,0,1
1028,"['location', 'good', 'were', 'able', 'walk', 'disney', 'springs', 'pool', 'area', 'comfortable', 'read', 'read', 'less']",2019-05-12,,en,2,0,2
1029,"['like', 'convenience', 'my', 'work', 'your', 'staff', 'awesome', 'read', 'read', 'less']",2019-05-12,,en,4,0,4
1030,"['청소', '상태가', '깨끗하지', '않고', '객실은', '작고', '그냥', '그런', '호텔', 'read', 'read', 'less']",2019-05-12,,et,0,0,0
1031,"['stayed', 'be', 'near', 'airport', 'morning', 'flight', 'nice', 'hotel', 'a', 'good', 'breakfast', 'read', 'read', 'less']",2019-05-12,,en,2,0,2
1032,"['had', 'room', 'full', 'insects', 'ants', 'called', 'front', 'desk', 'than', '5', 'times', 'there', 'zero', 'cooperation', 'responsibility', 's', '1', '00', 'and', 'still', 'nobody', 'came', 'help', 'also', 'said', 'are', 'sold', 'of', 'rooms', 'worst', 'experience', 'ever', 'm', 'still', 'waiting', 'a', 'help', 'read', 'read', 'less']",2019-05-12,,en,0,1,-1
1033,"['all', 'had', 'great', 'time', 'everything', 'really', 'my', 'likings', 'thanks', 'read', 'read', 'less']",2019-05-12,,en,1,0,1
1034,[],2019-05-11,,UnKnown,0,0,0
1035,"['didn', 'receive', 'complimentary', 'breakfast', 'it', 'said', 'website', 'it', 'included', 'on', 'last', 'night', 'beds', 't', 'made', 'read', 'read', 'less']",2019-05-11,,en,1,0,1
1036,"['walking', 'distance', 'disney', 'springs', 'free', 'transportation', 'area', 'parks', 'needs', 'better', 'breakfast', 'restaurant', 'read', 'read', 'less']",2019-05-11,New Hampshire,en,2,0,2
1037,"['muy', 'buen', 'hotel', 'read', 'read', 'less']",2019-05-11,,es,0,0,0
1038,"['did', 'like', 'the', 'room', 'next', 'door', 'their', 'fv', 'all', 'night', 'long', 'read', 'read', 'less']",2019-05-11,,en,1,0,1
1039,"['an', 'issue', 'hotel', 'overbooked', 'first', 'night', 'remedied', 'the', 'problem', 'they', 'upgraded', 'us', 'a', 'room', 'double', 'beds', 'desk', 'man', 'helpful', 'nice', 'breakfast', 'read', 'read', 'less']",2019-05-11,,en,3,2,1
1040,"['todo', 'bien', 'lo', 'unico', 'la', 'diferencia', 'entre', 'las', 'horas', 'del', 'vuelo', 'el', 'check', 'read', 'read', 'less']",2019-05-11,,es,0,0,0
1041,"['loved', 'location', 'the', 'heart', 'chinatown', 'right', 'next', 'little', 'italy', 'lots', 'dining', 'options', 'within', 'blocks', 'subway', 'close', 'for', 'easy', 'access', 'other', 'parts', 'the', 'city', 'staff', 'friendly', 'accommodating', 'room', 'big', 'ny', 'standards', '24', 'hour', 'gym', 'standard', 'equipment', 'in', 'great', 'condition', 'would', 'definitely', 'stay', 'again', 'read', 'read', 'less']",2019-05-10,,en,5,0,5
1042,"['personale', 'gentile', 'e', 'disponibile', 'la', 'camera', 'e', 'l', 'armadio', 'troppo', 'piccoli', 'per', 'due', 'persone', 'non', 'andava', 'bene', 'la', 'pulizia', 'non', 'eccezionale', 'read', 'read', 'less']",2019-05-10,,it,0,0,0
